class,order,family,genus,species,common_name,adult_body_mass_g,maximum_longevity_y,gestation_d
Mammalia,Rodentia,Sciuridae,Tamiasciurus,douglasii,Douglas's Squirrel,229.8,5.491666667,38.825
Mammalia,Rodentia,Sciuridae,Tamiasciurus,hudsonicus,Red Squirrel,210.8,12,37
Mammalia,Rodentia,Sciuridae,Tamiasciurus,mearnsi,Mearns's Squirrel,229.8,5.491666667,38.825
Mammalia,Rodentia,Sciuridae,Xerus,erythropus,Striped Ground Squirrel,600,10.3,71
Mammalia,Rodentia,Sciuridae,Xerus,inauris,South African Ground Squirrel,557.3,13,47.29
Mammalia,Rodentia,Spalacidae,Cannomys,badius,Lesser Bamboo Rat,561.035,4.8,42
Mammalia,Rodentia,Spalacidae,Rhizomys,sumatrensis,Indomalayan Bamboo Rat,2750,3.491666667,21.99
Mammalia,Rodentia,Spalacidae,Spalax,carmeli,Mt Carmel Blind Mole Rat,162.175,15.46666667,29.18
Mammalia,Rodentia,Spalacidae,Spalax,ehrenbergi,Middle East Blind Mole Rat,162.175,15.46666667,29.18
Mammalia,Rodentia,Spalacidae,Spalax,leucodon,Lesser Blind Mole Rat,183.3,4.5,29.18
Mammalia,Rodentia,Spalacidae,Tachyoryctes,ibeanus,Kenyan African Mole Rat,202.25,3.741666667,40.20148
Mammalia,Rodentia,Spalacidae,Tachyoryctes,splendens,Northeast African Mole Rat,202.25,3.741666667,40.20148
Mammalia,Rodentia,Thryonomyidae,Thryonomys,gregorianus,Lesser Cane Rat,2293.57,0.833333333,91.274
Mammalia,Rodentia,Thryonomyidae,Thryonomys,swinderianus,Greater Cane Rat,3750.85,5.4,125.76
Mammalia,Scandentia,Ptilocercidae,Ptilocercus,lowii,Pen-tailed Treeshrew,42.5,2.7,50
Mammalia,Scandentia,Tupaiidae,Tupaia,belangeri,Northern Treeshrew,200,12.41666667,46
Mammalia,Scandentia,Tupaiidae,Tupaia,chrysogaster,Golden-bellied Treeshrew,159,12.41666667,46
Mammalia,Scandentia,Tupaiidae,Tupaia,glis,Common Treeshrew,159,12.41666667,46
Mammalia,Scandentia,Tupaiidae,Tupaia,longipes,Long-footed Treeshrew,163.525,12.41666667,46
Mammalia,Scandentia,Tupaiidae,Tupaia,minor,Pygmy Treeshrew,58.6,12.2,50
Mammalia,Scandentia,Tupaiidae,Tupaia,montana,Mountain Treeshrew,225.525,1.583333333,49.6047
Mammalia,Scandentia,Tupaiidae,Urogale,everetti,Mindanao Treeshrew,350,11.5,55.245
Mammalia,Sirenia,Dugongidae,Dugong,dugon,Dugong,360000,73,372.52
Mammalia,Sirenia,Trichechidae,Trichechus,inunguis,Amazonian Manatee,294000.595,40.175,328
Mammalia,Sirenia,Trichechidae,Trichechus,manatus,West Indian Manatee,387500,56,334.58
Mammalia,Sirenia,Trichechidae,Trichechus,senegalensis,African Manatee,477000,30,387.96
Mammalia,Soricomorpha,Solenodontidae,Solenodon,paradoxus,Hispaniolan Solenodon,900,12.1,64.8
Mammalia,Soricomorpha,Soricidae,Blarina,brevicauda,Northern Short-tailed Shrew,20.7,2.75,20.08776
Mammalia,Soricomorpha,Soricidae,Blarina,carolinensis,Southern Short-tailed Shrew,20.45,2.75,20.08776
Mammalia,Soricomorpha,Soricidae,Blarina,hylophaga,Elliot's Short-tailed Shrew,18.56,2.8,21
Mammalia,Soricomorpha,Soricidae,Blarina,peninsulae,Everglades Short-tailed Shrew,20.45,2.75,20.08776
Mammalia,Soricomorpha,Soricidae,Crocidura,aleksandrisi,Cyrenaica Shrew,7.425,4,27.15
Mammalia,Soricomorpha,Soricidae,Crocidura,arabica,Arabian Shrew,10.6,4,29
Mammalia,Soricomorpha,Soricidae,Crocidura,caspica,Caspian Shrew,9.9,4,29
Mammalia,Soricomorpha,Soricidae,Crocidura,dsinezumi,Dsinezumi Shrew,10.6,4,29
Mammalia,Soricomorpha,Soricidae,Crocidura,flavescens,Greater Red Musk Shrew,32.21,2.2,25
Mammalia,Soricomorpha,Soricidae,Crocidura,hirta,Lesser Red Musk Shrew,14.735,0.333333333,18.1308
Mammalia,Soricomorpha,Soricidae,Crocidura,ichnusae,North African White-toothed Shrew,10.6,4,29
Mammalia,Soricomorpha,Soricidae,Crocidura,leucodon,Bicolored Shrew,10.94,3,30.13164
Mammalia,Soricomorpha,Soricidae,Crocidura,mutesae,Ugandan Musk Shrew,15.8,0.333333333,18.1308
Mammalia,Soricomorpha,Soricidae,Crocidura,olivieri,African Giant Shrew,36.36,2.2,25
Mammalia,Soricomorpha,Soricidae,Crocidura,orii,Ryukyu Shrew,10.6,4,29
Mammalia,Soricomorpha,Soricidae,Crocidura,pullata,Kashmir White-toothed Shrew,10.6,4,29
Mammalia,Soricomorpha,Soricidae,Crocidura,rapax,Chinese White-toothed Shrew,10.6,4,29
Mammalia,Soricomorpha,Soricidae,Crocidura,russula,Greater White-toothed Shrew,10.6,4,29
Mammalia,Soricomorpha,Soricidae,Crocidura,shantungensis,Asian Lesser White-toothed Shrew,7.425,4,27.15
Mammalia,Soricomorpha,Soricidae,Crocidura,sibirica,Siberian Shrew,10.94,3,30.13164
Mammalia,Soricomorpha,Soricidae,Crocidura,sicula,Sicilian Shrew,10.84,4,29.76146
Mammalia,Soricomorpha,Soricidae,Crocidura,silacea,Lesser Gray-brown Musk Shrew,10.25,4,29
Mammalia,Soricomorpha,Soricidae,Crocidura,suaveolens,Lesser White-toothed Shrew,7.425,4,27.15
Mammalia,Soricomorpha,Soricidae,Crocidura,vorax,Voracious Shrew,10.6,4,29
Mammalia,Soricomorpha,Soricidae,Crocidura,zaphiri,Zaphir's Shrew,36.36,2.2,25
Mammalia,Soricomorpha,Soricidae,Crocidura,zimmermanni,Cretan Shrew,10.6,4,29
Mammalia,Soricomorpha,Soricidae,Cryptotis,orophila,Central American Least Shrew,6.2,3.5,21
Mammalia,Soricomorpha,Soricidae,Cryptotis,parva,North American Least Shrew,6.2,3.5,21
Mammalia,Soricomorpha,Soricidae,Cryptotis,tropicalis,Tropical Small-eared Shrew,6.2,3.5,21
Mammalia,Soricomorpha,Soricidae,Neomys,anomalus,Mediterranean Water Shrew,13.19,2,24.4135
Mammalia,Soricomorpha,Soricidae,Neomys,fodiens,Eurasian Water Shrew,15.13,3.1,21.38
Mammalia,Soricomorpha,Soricidae,Neomys,teres,Transcaucasian Water Shrew,15.13,3.1,22.21828
Mammalia,Soricomorpha,Soricidae,Sorex,alaskanus,Glacier Bay Water Shrew,13.07,1.5,21.9135
Mammalia,Soricomorpha,Soricidae,Sorex,antinorii,Valais Shrew,8.195,3.2,21.00042
Mammalia,Soricomorpha,Soricidae,Sorex,araneus,Common Shrew,8.195,3.2,21.00042
Mammalia,Soricomorpha,Soricidae,Sorex,arcticus,Arctic Shrew,8.195,1.5,17
Mammalia,Soricomorpha,Soricidae,Sorex,camtschatica,Kamchatka Shrew,5.1,2.5,18.11
Mammalia,Soricomorpha,Soricidae,Sorex,cinereus,Cinereus Shrew,5.1,2.5,18.11
Mammalia,Soricomorpha,Soricidae,Sorex,coronatus,Millet's Shrew,8.4,3.2,21.25042
Mammalia,Soricomorpha,Soricidae,Sorex,excelsus,Chinese Highland Shrew,8.2,3.2,21.00042
Mammalia,Soricomorpha,Soricidae,Sorex,fumeus,Smoky Shrew,8.015,1.416666667,18.8699
Mammalia,Soricomorpha,Soricidae,Sorex,gracillimus,Slender Shrew,4.26,2,23.62286
Mammalia,Soricomorpha,Soricidae,Sorex,haydeni,Prairie Shrew,5,2.5,19.47904
Mammalia,Soricomorpha,Soricidae,Sorex,jacksoni,St. Lawrence Island Shrew,5.2,2.5,18.11
Mammalia,Soricomorpha,Soricidae,Sorex,leucogaster,Paramushir Shrew,4.36,2.5,19.47904
Mammalia,Soricomorpha,Soricidae,Sorex,maritimensis,Maritime Shrew,8.195,1.5,17
Mammalia,Soricomorpha,Soricidae,Sorex,minutus,Eurasian Pygmy Shrew,4.2,2,23.62286
Mammalia,Soricomorpha,Soricidae,Sorex,monticolus,Dusky Shrew,5.99,2.083333333,20.26106
Mammalia,Soricomorpha,Soricidae,Sorex,neomexicanus,New Mexico Shrew,5.99,2.083333333,20.26106
Mammalia,Soricomorpha,Soricidae,Sorex,orizabae,Orizaba Long-tailed Shrew,5.785,2.083333333,20.26106
Mammalia,Soricomorpha,Soricidae,Sorex,ornatus,Ornate Shrew,5.57,1.5,21.3052
Mammalia,Soricomorpha,Soricidae,Sorex,pacificus,Pacific Shrew,5.99,2.083333333,20.26106
Mammalia,Soricomorpha,Soricidae,Sorex,palustris,American Water Shrew,12.77,1.5,21.9135
Mammalia,Soricomorpha,Soricidae,Sorex,planiceps,Kashmir Pygmy Shrew,4.2,2,23.62286
Mammalia,Soricomorpha,Soricidae,Sorex,portenkoi,Portenko's Shrew,5.2,2.5,18.11
Mammalia,Soricomorpha,Soricidae,Sorex,roboratus,Flat-skulled Shrew,8.2,3.2,21.00042
Mammalia,Soricomorpha,Soricidae,Sorex,samniticus,Apennine Shrew,8.2,3.2,21.00042
Mammalia,Soricomorpha,Soricidae,Sorex,satunini,Caucasian Shrew,8.195,3.2,21.00042
Mammalia,Soricomorpha,Soricidae,Sorex,sinalis,Chinese Shrew,8.2,3.2,21.00042
Mammalia,Soricomorpha,Soricidae,Sorex,sonomae,Fog Shrew,6.35,2.083333333,20.26106
Mammalia,Soricomorpha,Soricidae,Sorex,thibetanus,Tibetan Shrew,4.2,2,23.62286
Mammalia,Soricomorpha,Soricidae,Sorex,tundrensis,Tundra Shrew,8.19,1.5,17
Mammalia,Soricomorpha,Soricidae,Sorex,ugyunak,Barren Ground Shrew,5.1,2.5,18.11
Mammalia,Soricomorpha,Soricidae,Sorex,unguiculatus,Long-clawed Shrew,14.11,1.5,28
Mammalia,Soricomorpha,Soricidae,Sorex,vagrans,Vagrant Shrew,5.58,2.083333333,20.26106
Mammalia,Soricomorpha,Soricidae,Sorex,volnuchini,Caucasian Pygmy Shrew,4.2,2,23.62286
Mammalia,Soricomorpha,Soricidae,Suncus,etruscus,Etruscan Shrew,2.33,3.241666667,27.90274
Mammalia,Soricomorpha,Soricidae,Suncus,fellowesgordoni,Sri Lankan Shrew,2.33,3.241666667,27.90274
Mammalia,Soricomorpha,Soricidae,Suncus,hosei,Bornean Pgymy Shrew,2.33,3.241666667,27.90274
Mammalia,Soricomorpha,Soricidae,Suncus,madagascariensis,Madagascan Pgymy Shrew,2.4,3.241666667,27.90274
Mammalia,Soricomorpha,Soricidae,Suncus,malayanus,Malayan Pgymy Shrew,2.4,3.241666667,27.90274
Mammalia,Soricomorpha,Soricidae,Suncus,montanus,Asian Highland Shrew,45.87,3.241666667,30
Mammalia,Soricomorpha,Soricidae,Suncus,murinus,Asian House Shrew,45.87,3.241666667,30
Mammalia,Soricomorpha,Soricidae,Suncus,zeylanicus,Jungle Shrew,45.87,3.241666667,30
Mammalia,Soricomorpha,Talpidae,Condylura,cristata,Star-nosed Mole,52.15,3,40
Mammalia,Soricomorpha,Talpidae,Desmana,moschata,Desman,983.805,10,37.195
Mammalia,Soricomorpha,Talpidae,Euroscaptor,klossi,Kloss's Mole,60.46,3,34.99
Mammalia,Soricomorpha,Talpidae,Euroscaptor,mizura,Japanese Mountain Mole,25.05,3,40
Mammalia,Soricomorpha,Talpidae,Galemys,pyrenaicus,Pyrenean Desman,60.735,5,30.218
Mammalia,Soricomorpha,Talpidae,Mogera,imaizumii,Small Japanese Mole,81.205,3.5,40
Mammalia,Soricomorpha,Talpidae,Mogera,tokudae,Sado Mole,115.18,3.5,40
Mammalia,Soricomorpha,Talpidae,Mogera,wogura,Japanese Mole,96.88,3.5,40
Mammalia,Soricomorpha,Talpidae,Parascalops,breweri,Hairy-tailed Mole,50.645,5,36.14378
Mammalia,Soricomorpha,Talpidae,Scalopus,aquaticus,Eastern Mole,74.6,6.2,41.5393
Mammalia,Soricomorpha,Talpidae,Scapanus,latimanus,Broad-footed Mole,61,3,40
Mammalia,Soricomorpha,Talpidae,Scapanus,orarius,Coast Mole,62.13,3,35.218
Mammalia,Soricomorpha,Talpidae,Talpa,caucasica,Caucasian Mole,90.015,7,31.33608
Mammalia,Soricomorpha,Talpidae,Talpa,europaea,European Mole,110.415,7,31.33608
Mammalia,Soricomorpha,Talpidae,Talpa,occidentalis,Spanish Mole,87.53,7,31.33608
Mammalia,Soricomorpha,Talpidae,Talpa,romana,Roman Mole,92.5,7,31.33608
Mammalia,Soricomorpha,Talpidae,Talpa,stankovici,Balkan Mole,90.015,7,31.33608
Mammalia,Soricomorpha,Talpidae,Urotrichus,talpoides,Japanese Shrew Mole,18.85,3.5,36.05
Mammalia,Tubulidentata,Orycteropodidae,Orycteropus,afer,Aardvark,56175.2,29.8,222.05
Reptilia,Crocodilia,Alligatoridae,Caiman,crocodilus,"Common caiman, Spectacled caiman",10900,60,84.5
Reptilia,Crocodilia,Alligatoridae,Caiman,latirostris,Broad-snouted caiman,14600,22,70
Reptilia,Crocodilia,Alligatoridae,Caiman,yacare,Yacare caiman,17000,60,84.5
Reptilia,Crocodilia,Alligatoridae,Paleosuchus,trigonatus,"Schneider's smooth-fronted caiman, Cachirre, Jacare coroa.",7500,30.9,115
Reptilia,Crocodilia,Crocodylidae,Crocodylus,mindorensis,Philippine crocodile,38400,24.6,87
Reptilia,Crocodilia,Crocodylidae,Crocodylus,novaeguineae,New Guinea crocodile,39900,24.6,87
Reptilia,Crocodilia,Crocodylidae,Mecistops,cataphractus,African slender-snouted crocodile,50500,56.1,75
Reptilia,Crocodilia,Crocodylidae,Tomistoma,schlegelii,"False gharial, Sunda Gavial",119000,80,102.5
Reptilia,Crocodilia,Gavialidae,Gavialis,gangeticus,Gharial,153000,100,70
Reptilia,Squamata,Acrochordidae,Acrochordus,arafurae,Arafura filesnake,6107,8.8,167.365
Reptilia,Squamata,Acrochordidae,Acrochordus,javanicus,"Javan File Snake, Elephant Trunk Snake",9561,5.8,167.365
Reptilia,Squamata,Anguidae,Anguis,cephallonica,Peloponnese Slow Worm,11.655,54,91.29
Reptilia,Squamata,Anguidae,Anguis,colchica,Slow Worm,11.655,54,91.29
Reptilia,Squamata,Anguidae,Anguis,fragilis,Slow Worm,11.655,54,91.29
Reptilia,Squamata,Anguidae,Pseudopus,apodus,European Glass Lizard,450,54,42
Reptilia,Squamata,Boidae,Boa,constrictor,"Boa Constrictor (color morphs: albino, Anery, Blood, Camel, Coral Albino, Leopard, Leucistic, Pearl, Prodigy, Squaretail, Arabesque, Salmon, jaguar, Jungle, Marron, Motley, Onyx, Roswell, Fire, Inca, IMG, Pink, Avalanche, Blizzard, Ghost, Hytec, Moonglow, Paradigm, Pewter, Paradigm, Snow, Sunglow, Sunset,",10592,40.4,138.6
Reptilia,Squamata,Chamaeleonidae,Chamaeleo,dilepis,Flapneck Chameleon,22.31,4,30.44
Reptilia,Squamata,Chamaeleonidae,Trioceros,jacksonii,Jackson's chameleon,32.565,8.2,190
Reptilia,Squamata,Colubridae,Bogertophis,rosaliae,Baja California Rat Snake,900,32.3,51.5
Reptilia,Squamata,Colubridae,Boiga,irregularis,"Brown catsnake, Brown Tree Snake",4748,13.1,77
Reptilia,Squamata,Colubridae,Dendrelaphis,punctulatus,"Green Tree Snake, Common Tree Snake",3113,3.1,115
Reptilia,Squamata,Colubridae,Lampropeltis,californiae,"California Kingsnake (including the Black Desert Kingsnake, C. g. nigrita)",2041,33.3,61
Reptilia,Squamata,Colubridae,Lampropeltis,getula,Common Kingsnake,2041,33.3,61
Reptilia,Squamata,Colubridae,Lampropeltis,holbrooki,Speckled Kingsnake,2041,33.3,61
Reptilia,Squamata,Colubridae,Lampropeltis,nigra,Black Kingsnake,2041,33.3,61
Reptilia,Squamata,Colubridae,Lampropeltis,splendida,Desert Kingsnake,2041,33.3,61
Reptilia,Squamata,Colubridae,Opheodrys,aestivus,Rough greensnake,601,8,42
Reptilia,Squamata,Colubridae,Pantherophis,alleghaniensis,Eastern Rat Snake (alleghaniensis),6561,33.9,67.5
Reptilia,Squamata,Colubridae,Pantherophis,emoryi,Great Plains Rat Snake [emoryi],900,32.3,51.5
Reptilia,Squamata,Colubridae,Pantherophis,guttatus,Eastern Corn snake,900,32.3,51.5
Reptilia,Squamata,Colubridae,Pantherophis,obsoletus,"Western Rat Snake, Black Rat snake (obsoleta)",6561,33.9,67.5
Reptilia,Squamata,Colubridae,Pantherophis,spiloides,"Midland Rat Snake, Gray Rat Snake",6561,33.9,67.5
Reptilia,Squamata,Colubridae,Ptyas,mucosa,"Dhaman, Oriental Ratsnake",6874,11.3,59
Reptilia,Squamata,Corytophanidae,Basiliscus,basiliscus,Common Basilisk,225,9,75
Reptilia,Squamata,Corytophanidae,Basiliscus,vittatus,Brown Basilisk,60.87,9.1,60
Reptilia,Squamata,Dactyloidae,Anolis,carolinensis,Green anole,2.455,10,42
Reptilia,Squamata,Dactyloidae,Anolis,luteosignifer,Cayman Brac Anole,4.05,8,49
Reptilia,Squamata,Dactyloidae,Anolis,nelsoni,Nelson's Anole,4.05,8,49
Reptilia,Squamata,Dactyloidae,Anolis,ordinatus,Bahaman brown anole,4.05,8,49
Reptilia,Squamata,Dactyloidae,Anolis,porcatus,Cuban Green Anole,2.455,10,42
Reptilia,Squamata,Dactyloidae,Anolis,sagrei,"Cuban brown anole, Brown anole",4.05,8,49
Reptilia,Squamata,Dactyloidae,Anolis,smaragdinus,Bahamian Green Anole,2.455,10,42
Reptilia,Squamata,Dipsadidae,Heterodon,gloydi,Dusty Hognose Snake,350,20,56
Reptilia,Squamata,Dipsadidae,Heterodon,kennerlyi,Mexican Hog-nosed Snake,350,20,56
Reptilia,Squamata,Dipsadidae,Heterodon,nasicus,"Western Hognose Snake, Plains Hognose Snake",350,20,56
Reptilia,Squamata,Elapidae,Dendroaspis,polylepis,Black Mamba,30758,26.2,85
Reptilia,Squamata,Elapidae,Oxyuranus,microlepidotus,"Fierce Snake, Inland Taipan",6107,15.6,73
Reptilia,Squamata,Elapidae,Oxyuranus,scutellatus,"scutellatus: Coastal taipan, New Guinea Taipan",8110.5,15.6,73
Reptilia,Squamata,Elapidae,Pseudechis,australis,King brown or mulga snake,8144,11.1,85
Reptilia,Squamata,Elapidae,Pseudonaja,inframacula,Peninsula Brown Snake,3819,9.08,64.5
Reptilia,Squamata,Elapidae,Pseudonaja,textilis,Eastern brown snake,3819,7,50
Reptilia,Squamata,Eublepharidae,Coleonyx,brevis,Texas Banded Gecko,3.3,34.8,42
Reptilia,Squamata,Eublepharidae,Eublepharis,macularius,Common Leopard Gecko,35.53,28.5,55
Reptilia,Squamata,Iguanidae,Cyclura,cornuta,Rhinoceros Iguana,16578.115,22.9,136.98
Reptilia,Squamata,Iguanidae,Sauromalus,ater,Northern Chuckwalla,230.39,65,35
Reptilia,Squamata,Natricidae,Nerodia,fasciata,Southern Water Snake,1431.5,9.6,121.76
Reptilia,Squamata,Natricidae,Nerodia,sipedon,Northern Water Snake,1306,9.6,121.76
Reptilia,Squamata,Natricidae,Regina,septemvittata,Queen Snake,298,19.3,105
Reptilia,Squamata,Natricidae,Storeria,dekayi,Brown Snake,45,7,109
Reptilia,Squamata,Natricidae,Storeria,victa,Florida Brown Snake,45,7,109
Reptilia,Squamata,Natricidae,Thamnophis,sirtalis,Common Garter Snake,150,20,91.32
Reptilia,Squamata,Phrynosomatidae,Phrynosoma,hernandesi,Mountain Short-horned Lizard,22.945,1.1,77.16
Reptilia,Squamata,Pythonidae,Antaresia,childreni,Children's Python,384,25.7,55
Reptilia,Squamata,Pythonidae,Antaresia,perthensis,Pygmy Python,82,9.8,52.5
Reptilia,Squamata,Pythonidae,Aspidites,melanocephalus,Black-headed Python,6107,22.6,71
Reptilia,Squamata,Pythonidae,Aspidites,ramsayi,Woma Python,6906,22.6,70.5
Reptilia,Squamata,Pythonidae,Bothrochilus,albertisii,"D'Albertis python, White-lipped Python",8133.5,26.8,66.5
Reptilia,Squamata,Pythonidae,Bothrochilus,boa,Bismarck ringed python,2009,22.2,72.5
Reptilia,Squamata,Pythonidae,Liasis,fuscus,Brown water python,10592,26.8,67
Reptilia,Squamata,Pythonidae,Morelia,bredli,Centralian Carpet Python,15926,19.6,63
Reptilia,Squamata,Pythonidae,Morelia,spilota,Carpet python,15926,19.6,63
Reptilia,Squamata,Pythonidae,Morelia,viridis,Green tree python,3113,20.6,55.5
Reptilia,Squamata,Pythonidae,Python,bivittatus,Burmese Python,17100,34.2,91.32
Reptilia,Squamata,Pythonidae,Python,molurus,Indian Rock Python,17100,34.2,91.32
Reptilia,Squamata,Pythonidae,Python,natalensis,Southern African Python,73000,30,72.5
Reptilia,Squamata,Pythonidae,Python,regius,"Ball Python, Royal Python",8858,47.5,77
Reptilia,Squamata,Pythonidae,Python,sebae,African Rock Python,73000,30,72.5
Reptilia,Squamata,Pythonidae,Simalia,amethistina,Amethystine or scrub python,245988,13.8,86.5
Reptilia,Squamata,Pythonidae,Simalia,boeleni,Boelen's python,5675,20.1,71
Reptilia,Squamata,Scincidae,Plestiodon,laticeps,Broadhead Skink,30.02,8,38.5
Reptilia,Squamata,Scincidae,Plestiodon,obsoletus,Great Plains Skink,30,8,40
Reptilia,Squamata,Scincidae,Tiliqua,rugosa,"Shingleback Lizard, Shingle-Back, Stumpy Tail Lizard, Pinecone lizard, Sleepy Lizard",617,35,138.6
Reptilia,Squamata,Teiidae,Ameiva,ameiva,"Giant Ameiva, Amazon Racerunner",68,4.6,152.2
Reptilia,Squamata,Teiidae,Ameiva,atrigularis,"Giant Ameiva, Amazon Racerunner",68,4.6,152.2
Reptilia,Squamata,Teiidae,Ameiva,praesignis,"Giant Ameiva, Amazon Racerunner",68,4.6,152.2
Reptilia,Squamata,Varanidae,Varanus,bengalensis,"Bengal Monitor, Indian Monitor",3750,22,182.64
Reptilia,Squamata,Varanidae,Varanus,glauerti,Kimberley Rock Monitor,39.185,14.9,21
Reptilia,Squamata,Varanidae,Varanus,komodoensis,Komodo Dragon,41070,25,49
Reptilia,Squamata,Varanidae,Varanus,nebulosus,Clouded Monitor,3750,22,182.64
Reptilia,Squamata,Varanidae,Varanus,salvadorii,Crocodile Monitor,51500,20,106.54
Reptilia,Squamata,Viperidae,Agkistrodon,contortrix,Southern Copperhead,950,29.8,107.5
Reptilia,Squamata,Viperidae,Agkistrodon,piscivorus,conanti: Florida Cottonmouth,1700,24.5,152.2
Reptilia,Squamata,Viperidae,Crotalus,atrox,Western Diamond-backed Rattlesnake,6700,27,167
Reptilia,Squamata,Viperidae,Crotalus,culminatus,Northwestern Neotropical Rattlesnake,1150,37,135
Reptilia,Squamata,Viperidae,Crotalus,durissus,Cascabel Rattlesnake; unicolor: Aruba Island Rattlesnake; vegrandis: Uracoan Rattlesnake,1150,37,135
Reptilia,Squamata,Viperidae,Crotalus,horridus,"Timber rattlesnake, cane-brake rattlesnake (atricaudatus)",1000,37,151.1825
Reptilia,Squamata,Viperidae,Crotalus,tzabcan,Yucatan Neotropical Rattlesnake,1150,37,135
Reptilia,Squamata,Viperidae,Lachesis,melanocephala,Black-headed bushmaster,5817,31.6,77
Reptilia,Squamata,Viperidae,Lachesis,muta,South American Bushmaster,5817,31.6,77
Reptilia,Squamata,Viperidae,Lachesis,stenophrys,Central American bushmaster,5817,31.6,77
Reptilia,Squamata,Viperidae,Montivipera,raddei,Caucasus Viper,986,16.4,150
Reptilia,Squamata,Viperidae,Sistrurus,catenatus,Massasauga,384,20,106.54
Reptilia,Squamata,Viperidae,Vipera,anatolica,Anatolian Meadow Viper,180.5,19,730.48
Reptilia,Squamata,Viperidae,Vipera,berus,"Adder, Northern Viper",279,19,730.48
Reptilia,Squamata,Viperidae,Vipera,dinniki,Dinnik's Viper,279,19,730.48
Reptilia,Squamata,Viperidae,Vipera,renardi,Steppe Viper,180.5,19,730.48
Reptilia,Squamata,Viperidae,Vipera,seoanei,Portugese Viper,279,19,730.48
Reptilia,Squamata,Viperidae,Vipera,ursinii,"Meadow Viper, Orsinis Viper",180.5,19,730.48
Reptilia,Testudines,Cheloniidae,Caretta,caretta,Loggerhead,109150,76,60
Reptilia,Testudines,Cheloniidae,Chelonia,mydas,Green Turtle,160000,75,59
Reptilia,Testudines,Cheloniidae,Lepidochelys,kempii,"Atlantic Ridley, Kemp's Ridley Seaturtle",50000,76,57.5
Reptilia,Testudines,Cheloniidae,Lepidochelys,olivacea,Pacific Ridley; Olive Ridley Sea Turtle,102000,76,60
Reptilia,Testudines,Chelydridae,Macrochelys,temminckii,Alligator Snapping Turtle,78900,70.3,120
Reptilia,Testudines,Dermochelyidae,Dermochelys,coriacea,Leatherback Sea Turtle,420000,80,60
Reptilia,Testudines,Emydidae,Clemmys,guttata,Spotted Turtle,165.4,30,77
Reptilia,Testudines,Emydidae,Glyptemys,muhlenbergii,Bog Turtle,132.1,40,65
Reptilia,Testudines,Emydidae,Trachemys,dorbigni,Black-bellied Slider,1895,75,75
Reptilia,Testudines,Emydidae,Trachemys,gaigeae,Big Bend Slider,1895,75,75
Reptilia,Testudines,Emydidae,Trachemys,ornata,Ornate Slider,1854,75,75
Reptilia,Testudines,Emydidae,Trachemys,scripta,"Pond Slider, scripta: Yellowbelly Slider, elegans: Red-eared Slider, troostii: Cumberland Slider",1854,75,75
Reptilia,Testudines,Emydidae,Trachemys,taylori,Cuatro Cienegas Slider,1895,75,75
Reptilia,Testudines,Emydidae,Trachemys,yaquia,Yaqui Slider,1895,75,75
Reptilia,Testudines,Kinosternidae,Kinosternon,arizonense,Arizona Mud Turtle,331.15,39.93333333,76.1
Reptilia,Testudines,Kinosternidae,Kinosternon,durangoense,Durango Mud Turtle,331.15,39.93333333,76.1
Reptilia,Testudines,Kinosternidae,Kinosternon,flavescens,Yellow Mud Turtle,331.15,39.93333333,76.1
Reptilia,Testudines,Testudinidae,Astrochelys,yniphora,Madagascan (Plowshare or Ploughshare) Tortoise,8000,100,237
Reptilia,Testudines,Testudinidae,Gopherus,agassizii,"Agassiz's Desert Tortoise, (Californian) Desert Tortoise",2784,62.8,118
Reptilia,Testudines,Testudinidae,Manouria,emys,Brown Tortoise,26000,150,73.5
Reptilia,Testudines,Testudinidae,Stigmochelys,pardalis,Leopard Tortoise,20000,100,365.28
Reptilia,Testudines,Trionychidae,Apalone,ferox,Florida Softshell Turtle,23463,36.75,68
